"","CAS.Number","Chemical.Name","Chemical.Purity.Mean.Op","Species.Scientific.Name","Species.Group","Organism.Lifestage","Exposure.Type","Chemical.Analysis","Media.Type","Test.Location","Endpoint","Effect","Effect.Measurement","Pesticide.Type","Mean.Value","Units","Medium"
"2046",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","37000","ug/L","aquatic"
"2047",1071836,"Glyphosate","NR","Oncorhynchus tshawytscha","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","55000","ug/L","aquatic"
"2048",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","115000","ug/L","aquatic"
"2049",1071836,"Glyphosate","NR","Oncorhynchus mykiss","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","22000","ug/L","aquatic"
"2050",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","55000","ug/L","aquatic"
"2051",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","111000","ug/L","aquatic"
"2052",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","27000","ug/L","aquatic"
"2053",1071836,"Glyphosate","NR","Oncorhynchus mykiss","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","103000","ug/L","aquatic"
"2054",1071836,"Glyphosate","NR","Oncorhynchus tshawytscha","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","102000","ug/L","aquatic"
"2055",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","44000","ug/L","aquatic"
"2056",1071836,"Glyphosate","NR","Oncorhynchus tshawytscha","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","30000","ug/L","aquatic"
"2057",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","117000","ug/L","aquatic"
"2058",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","182000","ug/L","aquatic"
"2059",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","205000","ug/L","aquatic"
"2060",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","121000","ug/L","aquatic"
"2061",1071836,"Glyphosate","NR","Oncorhynchus mykiss","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","108000","ug/L","aquatic"
"2062",1071836,"Glyphosate","NR","Oncorhynchus mykiss","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","93000","ug/L","aquatic"
"2063",1071836,"Glyphosate","NR","Oncorhynchus mykiss","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","99000","ug/L","aquatic"
"2064",1071836,"Glyphosate","NR","Oncorhynchus tshawytscha","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","102000","ug/L","aquatic"
"2065",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","27000","ug/L","aquatic"
"2066",1071836,"Glyphosate","NR","Oncorhynchus tshawytscha","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","220000","ug/L","aquatic"
"2067",1071836,"Glyphosate","NR","Oncorhynchus mykiss","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","220000","ug/L","aquatic"
"2068",1071836,"Glyphosate","NR","Oncorhynchus mykiss","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","197000","ug/L","aquatic"
"2069",1071836,"Glyphosate","NR","Oncorhynchus tshawytscha","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","108000","ug/L","aquatic"
"2070",1071836,"Glyphosate","NR","Oncorhynchus mykiss","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","26000","ug/L","aquatic"
"2071",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","122000","ug/L","aquatic"
"2072",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","132000","ug/L","aquatic"
"2073",1071836,"Glyphosate","NR","Oncorhynchus tshawytscha","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","30000","ug/L","aquatic"
"2074",1071836,"Glyphosate","NR","Oncorhynchus kisutch","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","36000","ug/L","aquatic"
"2075",1071836,"Glyphosate","NR","Oncorhynchus mykiss","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","115000","ug/L","aquatic"
"2076",1071836,"Glyphosate","NR","Oncorhynchus mykiss","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","220000","ug/L","aquatic"
"2077",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","7500","ug/L","aquatic"
"2078",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","12000","ug/L","aquatic"
"2079",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","7600","ug/L","aquatic"
"2080",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","7600","ug/L","aquatic"
"2081",1071836,"Glyphosate","96.7","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","240000","ug/L","aquatic"
"2082",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","7600","ug/L","aquatic"
"2083",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","1600","ug/L","aquatic"
"2084",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Sac fry, yolk sac fry","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","11000","ug/L","aquatic"
"2085",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","1400","ug/L","aquatic"
"2086",1071836,"Glyphosate","96.7","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","240000","ug/L","aquatic"
"2087",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","14000","ug/L","aquatic"
"2088",1071836,"Glyphosate","96.7","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","140000","ug/L","aquatic"
"2089",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","8300","ug/L","aquatic"
"2090",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","2400","ug/L","aquatic"
"2091",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","7600","ug/L","aquatic"
"2092",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","19000","ug/L","aquatic"
"2093",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","7500","ug/L","aquatic"
"2094",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","14000","ug/L","aquatic"
"2095",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","1400","ug/L","aquatic"
"2096",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","9000","ug/L","aquatic"
"2097",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","2400","ug/L","aquatic"
"2098",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","14000","ug/L","aquatic"
"2099",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","5200","ug/L","aquatic"
"2100",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","14000","ug/L","aquatic"
"2101",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","14000","ug/L","aquatic"
"2102",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","7600","ug/L","aquatic"
"2103",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Sac fry, yolk sac fry","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","3400","ug/L","aquatic"
"2104",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","14000","ug/L","aquatic"
"2105",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","7400","ug/L","aquatic"
"2106",1071836,"Glyphosate","96.7","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","130000","ug/L","aquatic"
"2107",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","8300","ug/L","aquatic"
"2108",1071836,"Glyphosate","96.7","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","240000","ug/L","aquatic"
"2109",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","2400","ug/L","aquatic"
"2110",1071836,"Glyphosate","54.9","Oncorhynchus mykiss","Fish","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","4290800","ug/L","aquatic"
"2111",1071836,"Glyphosate","80","Oncorhynchus mykiss","Fish","Not coded","Static","Not coded","Freshwater","Lab","LC50","Mortality","Mortality","Not coded","77600","ug/L","aquatic"
"2112",1071836,"Glyphosate","27.25","Oncorhynchus mykiss","Fish","Not coded","Static","Not coded","Freshwater","Lab","LC50","Mortality","Mortality","Not coded","824000","ug/L","aquatic"
"2113",1071836,"Glyphosate","95.6","Oncorhynchus mykiss","Fish","Not coded","Static","Not coded","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","134000","ug/L","aquatic"
"2114",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","14000","ug/L","aquatic"
"2115",1071836,"Glyphosate","41","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","1300","ug/L","aquatic"
"2116",1071836,"Glyphosate","96.7","Oncorhynchus mykiss","Fish","Not reported","Static","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","130000","ug/L","aquatic"
"2117",1071836,"Glyphosate","99","Oncorhynchus kisutch","Fish","Parr","Flow-through","Unmeasured","Freshwater","Lab","NOEC","Physiology","Electrophysiological response","Active ingredient","100","ug/L","aquatic"
"2118",1071836,"Glyphosate","54.9","Oncorhynchus mykiss","Fish","Not reported","Static","Unmeasured","Freshwater","Lab","NOEC","Mortality","Mortality","Active ingredient","823500","ug/L","aquatic"
"2119",1071836,"Glyphosate","99","Oncorhynchus kisutch","Fish","Parr","Flow-through","Unmeasured","Freshwater","Lab","NOEC","Physiology","Electrophysiological response","Active ingredient","100","ug/L","aquatic"
"2120",1071836,"Glyphosate","99","Oncorhynchus kisutch","Fish","Parr","Flow-through","Unmeasured","Freshwater","Lab","NOEC","Physiology","Electrophysiological response","Active ingredient","100","ug/L","aquatic"
"2121",1071836,"Glyphosate","99","Oncorhynchus kisutch","Fish","Parr","Flow-through","Unmeasured","Freshwater","Lab","NOEC","Physiology","Electrophysiological response","Active ingredient","100","ug/L","aquatic"
"2122",1071836,"Glyphosate","99","Oncorhynchus kisutch","Fish","Parr","Flow-through","Unmeasured","Freshwater","Lab","NOEC","Physiology","Electrophysiological response","Active ingredient","1000","ug/L","aquatic"
"2123",1071836,"Glyphosate","99","Oncorhynchus kisutch","Fish","Parr","Flow-through","Unmeasured","Freshwater","Lab","NOEC","Physiology","Electrophysiological response","Active ingredient","100","ug/L","aquatic"
"2124",1071836,"Glyphosate","99","Oncorhynchus kisutch","Fish","Parr","Flow-through","Unmeasured","Freshwater","Lab","NOEC","Physiology","Electrophysiological response","Active ingredient","10000","ug/L","aquatic"
"2126",1071836,"Glyphosate","36","Carassius auratus","Fish","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","9217000","ug/L","aquatic"
"2127",1071836,"Glyphosate","41","Gambusia affinis","Fish","Not reported","Aquatic - not reported","Not reported","Freshwater","Lab","LC50","Mortality","Mortality","Formulation","6200","ug/L","aquatic"
"2128",1071836,"Glyphosate","54.9","Carassius auratus","Fish","Not reported","Static","Unmeasured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","4183620","ug/L","aquatic"
"2129",1071836,"Glyphosate","36","Carassius auratus","Fish","Not reported","Static","Unmeasured","Freshwater","Lab","NOEC","Mortality","Mortality","Active ingredient","2880000","ug/L","aquatic"
"2130",1071836,"Glyphosate","54.9","Carassius auratus","Fish","Not reported","Static","Unmeasured","Freshwater","Lab","NOEC","Mortality","Mortality","Active ingredient","3431000","ug/L","aquatic"
"2131",1071836,"Glyphosate","NR","Oncorhynchus keta","Fish","Juvenile(s)","Static","Measured","Freshwater","Lab","LC50","Mortality","Mortality","Active ingredient","25000","ug/L","aquatic"
